tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,time
-15.4,-22.3,-8.5,6.4,370.0,345.0,18.9,54.0,1020.9,2019-01-01
-19.3,-27.4,-11.2,0.4,370.0,152.0,11.1,45.0360435875943,1023.2,2019-01-02
-6.1,-11.3,-0.8,4.0,390.0,214.0,13.8,46.0,1008.6,2019-01-03
-0.5,-1.7,0.8,0.0,400.0,234.0,14.5,41.0,1003.7,2019-01-04
-3.3,-5.8,-0.8,0.4,370.0,187.14823008849558,7.8,45.0360435875943,1006.1,2019-01-05
-10.8,-19.2,-2.3,0.8,320.0,6.0,19.0,45.0,1024.9,2019-01-06
-11.2,-16.9,-5.4,10.8,320.0,119.0,22.6,50.0,1021.4,2019-01-07
-2.5,-6.7,1.7,1.8,400.0,208.0,11.6,32.0,1002.7,2019-01-08
-7.9,-13.6,-2.2,1.5,390.0,320.0,24.3,63.0,1008.6,2019-01-09
-18.1,-22.6,-13.6,0.2,400.0,341.0,23.0,54.0,1022.9,2019-01-10
-19.0,-23.7,-14.3,0.0,390.0,297.0,11.8,45.0360435875943,1031.0,2019-01-11
-19.1,-24.1,-14.0,0.0,390.0,14.0,10.2,45.0360435875943,1036.8,2019-01-12
-19.9,-25.5,-14.2,0.0,390.0,47.0,8.9,45.0360435875943,1035.1,2019-01-13
-11.6,-19.0,-4.1,0.2,390.0,231.0,11.1,45.0360435875943,1023.8,2019-01-14
-5.0,-8.1,-1.9,0.9,400.0,139.0,17.5,50.0,1014.8,2019-01-15
-13.5,-24.9,-2.0,1.8,410.0,304.0,17.7,63.0,1017.9,2019-01-16
-18.4,-26.1,-10.7,2.8,410.0,174.0,12.1,45.0360435875943,1023.5,2019-01-17
-19.6,-28.9,-10.3,0.6,460.0,342.0,13.9,46.0,1019.8,2019-01-18
-28.1,-31.0,-23.9,0.0,460.0,36.0,18.7,33.0,1030.2,2019-01-19
-27.1,-30.9,-23.2,0.0,460.0,6.0,29.1,54.0,1025.2,2019-01-20
-23.6,-31.3,-15.9,0.0,460.0,322.0,12.4,45.0360435875943,1032.0,2019-01-21
-16.1,-23.0,-9.0,2.8,290.0,158.0,18.2,41.0,1028.5,2019-01-22
-9.3,-11.6,-6.9,17.6,340.0,58.0,15.1,37.0,1008.3,2019-01-23
-10.4,-12.5,-8.2,1.4,480.0,16.0,12.3,45.0360435875943,1004.5,2019-01-24
-21.0,-29.5,-12.5,3.4,530.0,350.0,15.8,46.0,1011.1,2019-01-25
-25.3,-34.6,-16.0,2.4,480.0,99.0,11.1,45.0360435875943,1019.8,2019-01-26
-24.0,-34.1,-13.8,3.4,560.0,291.0,16.6,37.0,1012.0,2019-01-27
-30.2,-37.1,-23.3,4.0,560.0,30.0,19.1,50.0,1021.7,2019-01-28
-19.3,-23.4,-15.1,5.6,630.0,88.0,17.3,41.0,1004.8,2019-01-29
-23.4,-30.3,-16.5,0.8,660.0,237.0,16.3,39.0,1004.3,2019-01-30
-24.8,-32.0,-17.6,0.0,660.0,265.0,11.9,33.0,1018.9,2019-01-31
-20.0,-26.5,-13.4,0.0,660.0,236.0,13.9,48.0,1025.2,2019-02-01
-9.7,-14.6,-4.7,9.4,750.0,250.0,19.2,39.0,1015.5,2019-02-02
-11.3,-15.3,-7.3,0.6,700.0,56.0,13.1,45.0360435875943,1012.6,2019-02-03
-9.8,-12.8,-6.8,7.2,670.0,33.0,20.3,39.0,1009.9,2019-02-04
-15.9,-18.8,-12.9,0.6,660.0,9.0,19.0,35.0,1020.8,2019-02-05
-16.0,-17.6,-14.4,3.6,660.0,40.0,20.5,39.0,1022.9,2019-02-06
-8.1,-16.9,0.7,8.2,690.0,49.0,19.8,46.0,1014.7,2019-02-07
-7.6,-16.2,1.0,1.8,660.0,257.0,29.9,78.0,1008.2,2019-02-08
-16.0,-22.1,-9.9,0.0,630.0,261.0,14.8,33.0,1037.3,2019-02-09
-11.6,-15.7,-7.4,0.0,620.0,240.0,7.9,31.0,1034.0,2019-02-10
-14.6,-19.5,-9.7,0.0,600.0,39.0,17.1,32.0,1032.4,2019-02-11
-15.2,-19.4,-10.9,10.0,600.0,60.0,28.5,58.0,1019.4,2019-02-12
-11.5,-15.7,-7.2,4.6,770.0,340.0,18.1,35.0,997.8,2019-02-13
-11.8,-18.4,-5.1,4.8,800.0,101.0,13.0,32.0,1009.8,2019-02-14
-6.5,-11.2,-1.7,11.4,940.0,52.0,21.7,50.0,996.3,2019-02-15
-13.8,-17.8,-9.7,0.0,1020.0,340.0,15.6,48.0,1017.7,2019-02-16
-17.4,-24.4,-10.4,0.0,1020.0,32.0,10.9,45.0360435875943,1022.4,2019-02-17
-15.9,-20.1,-11.7,0.0,1020.0,359.0,15.9,39.0,1025.3,2019-02-18
-17.0,-24.5,-9.4,0.0,1020.0,249.0,11.9,45.0360435875943,1034.9,2019-02-19
-11.7,-17.1,-6.3,5.6,1020.0,136.0,15.4,41.0,1024.2,2019-02-20
-4.7,-8.0,-1.3,3.0,990.0,277.0,15.0,41.0,1011.2,2019-02-21
-5.2,-8.1,-2.3,0.2,1020.0,273.0,8.1,45.0360435875943,1029.1,2019-02-22
-4.3,-7.1,-1.4,0.0,980.0,139.0,11.4,37.0,1025.7,2019-02-23
-2.3,-5.9,1.4,8.8,950.0,152.0,29.1,68.0,987.7,2019-02-24
-13.3,-20.6,-5.9,0.0,970.0,302.0,29.9,80.0,1010.1,2019-02-25
-19.7,-25.1,-14.3,0.0,970.0,288.0,11.1,35.0,1032.2,2019-02-26
-17.0,-21.0,-12.9,0.6,970.0,152.0,6.8,45.0360435875943,1026.8,2019-02-27
-15.0,-22.2,-7.8,0.2,950.0,222.0,13.7,35.0,1023.4,2019-02-28
-9.3,-15.7,-2.9,0.0,950.0,199.0,13.2,33.0,1022.2,2019-03-01
-8.8,-13.3,-4.3,2.2,930.0,187.14823008849558,9.4,45.0360435875943,1020.7,2019-03-02
-13.2,-17.5,-8.8,0.6,980.0,271.0,9.9,45.0360435875943,1018.4,2019-03-03
-18.7,-24.4,-13.0,0.0,980.0,260.0,11.6,37.0,1014.7,2019-03-04
-17.1,-21.8,-12.3,1.8,980.0,234.0,9.4,45.0360435875943,1012.0,2019-03-05
-19.1,-25.8,-12.3,0.0,1000.0,266.0,10.5,45.0360435875943,1019.0,2019-03-06
-16.2,-23.6,-8.7,0.0,1000.0,266.0,15.4,39.0,1022.5,2019-03-07
-11.3,-19.6,-3.0,0.0,1000.0,230.0,18.1,46.0,1021.2,2019-03-08
-8.6,-17.0,-0.2,0.0,680.0,102.0,16.8,48.0,1023.2,2019-03-09
-2.3,-5.3,0.7,13.6,700.0,154.0,29.1,55.0,1000.5,2019-03-10
-4.4,-7.8,-0.9,6.3,730.0,286.0,19.7,48.0,1013.1,2019-03-11
-5.9,-11.3,-0.5,0.0,740.0,239.0,15.7,45.0,1023.3,2019-03-12
-2.8,-6.1,0.5,5.5,730.0,187.14823008849558,15.47331506849315,41.0,1015.8355848434926,2019-03-13
2.8,-0.4,6.0,9.4,700.0,145.0,21.3,54.0,1007.3,2019-03-14
-1.2,-8.3,5.9,3.3,630.0,226.0,27.5,59.0,996.9,2019-03-15
-8.5,-10.6,-6.4,0.0,640.0,307.0,19.0,39.0,1015.8355848434926,2019-03-16
-6.8,-11.3,-2.2,0.0,640.0,292.0,13.0,37.0,1022.0,2019-03-17
-9.3,-16.1,-2.5,0.0,640.0,149.0,9.7,45.0360435875943,1025.3,2019-03-18
-2.3,-7.1,2.5,0.0,600.0,228.0,15.4,39.0,1026.2,2019-03-19
0.6,-3.5,4.7,0.4,600.0,194.0,20.5,41.0,1018.1,2019-03-20
1.1,-0.2,2.4,0.2,600.0,211.0,14.1,35.0,1011.8,2019-03-21
-6.0,-11.9,0.0,0.0,500.0,347.0,28.8,71.0,1011.1,2019-03-22
-6.6,-15.1,1.9,0.0,500.0,270.0,20.5,48.0,1019.4,2019-03-23
-4.9,-9.2,-0.5,0.0,500.0,325.0,15.5,42.0,1018.9,2019-03-24
-6.5,-13.7,0.7,0.0,670.0,304.0,15.9,46.0,1023.2,2019-03-25
-5.7,-13.4,2.0,0.0,660.0,267.0,12.8,37.0,1028.7,2019-03-26
-1.7,-8.2,4.8,0.8,460.0,198.0,23.9,63.0,1024.5,2019-03-27
2.6,-3.1,8.3,0.0,650.0,228.0,22.9,48.0,1012.1,2019-03-28
-1.9,-5.1,1.4,0.0,400.0,65.0,10.9,45.0360435875943,1020.1,2019-03-29
-1.8,-5.0,2.0,0.0,390.0,57.0,10.1,35.0,1013.1,2019-03-30
-5.9,-9.6,-2.1,0.0,620.0,351.0,21.2,46.0,1015.3,2019-03-31
-5.5,-12.2,1.2,0.0,380.0,238.0,20.5,50.0,1021.1,2019-04-01
-0.9,-3.0,1.2,6.8,400.0,190.0,24.6,42.0,1013.6,2019-04-02
-2.9,-7.3,1.5,1.2,410.0,257.0,28.5,71.0,1011.8,2019-04-03
-4.8,-10.4,0.8,0.0,350.0,280.0,13.3,41.0,1030.6,2019-04-04
-3.4,-7.5,0.8,0.7,340.0,186.0,15.7,37.0,1024.1,2019-04-05
2.5,-1.0,6.0,0.0,320.0,236.0,11.1,45.0360435875943,1021.4,2019-04-06
1.7,0.7,2.6,14.6,320.0,76.0,17.1,39.0,1021.2,2019-04-07
2.9,0.3,5.5,8.0,280.0,80.0,15.7,39.0,1007.7,2019-04-08
-0.4,-2.9,2.1,2.4,280.0,17.0,16.5,35.0,1005.9,2019-04-09
-2.9,-6.3,0.6,0.0,250.0,24.0,20.6,45.0,1019.3,2019-04-10
-3.6,-7.9,0.7,0.0,200.0,37.0,17.9,41.0,1026.0,2019-04-11
3.5,-0.3,7.2,6.0,180.0,120.0,21.9,55.0,1010.2,2019-04-12
1.3,-0.7,3.2,0.0,160.0,225.0,22.0,55.0,1011.8,2019-04-13
1.0,-2.5,4.5,3.2,300.0,17.0,18.8,54.0,1013.6,2019-04-14
1.6,-2.6,5.7,0.2,210.0,356.0,26.2,55.0,1006.5,2019-04-15
2.1,-4.6,8.8,0.0,470.0,187.14823008849558,5.7,45.0360435875943,1017.5,2019-04-16
4.6,-2.6,11.7,3.6,80.0,187.14823008849558,8.6,45.0360435875943,1019.3,2019-04-17
3.7,1.1,6.2,12.6,40.0,84.0,18.7,50.0,1002.9,2019-04-18
2.2,1.0,4.0,0.0,20.0,26.0,22.3,45.0,1010.8,2019-04-19
5.8,-1.0,12.5,0.0,300.0,33.0,19.6,37.0,1011.9,2019-04-20
8.1,2.7,14.0,0.0,210.0,187.14823008849558,7.5,45.0360435875943,1015.5,2019-04-21
5.3,3.0,7.5,0.8,150.0,52.0,18.6,35.0,1023.1,2019-04-22
5.1,1.2,9.0,9.5,30.0,58.0,20.4,54.0,1009.4,2019-04-23
4.3,0.9,7.7,0.0,265.78512396694214,359.0,18.2,46.0,1012.8,2019-04-24
7.9,1.4,14.3,0.7,265.78512396694214,190.0,18.2,39.0,1010.3,2019-04-25
3.4,-1.0,7.8,12.3,265.78512396694214,15.0,15.5,52.0,999.6,2019-04-26
0.5,-3.5,4.5,1.0,20.0,326.0,26.4,67.0,1003.7,2019-04-27
1.5,-4.4,7.3,0.0,265.78512396694214,327.0,14.7,42.0,1020.0,2019-04-28
2.3,-2.5,7.0,1.2,265.78512396694214,148.0,11.2,45.0360435875943,1027.4,2019-04-29
4.6,-0.6,9.8,0.0,265.78512396694214,32.0,17.3,37.0,1028.9,2019-04-30
0.4,-1.3,2.1,8.8,20.0,57.0,28.7,63.0,1026.2,2019-05-01
1.7,-0.9,4.3,2.1,60.0,67.0,12.5,33.0,1022.7,2019-05-02
7.2,1.4,13.0,0.0,50.0,8.0,12.6,35.0,1019.0,2019-05-03
8.8,1.3,16.3,0.0,265.78512396694214,166.0,13.3,39.0,1015.4,2019-05-04
10.0,1.4,18.6,0.2,265.78512396694214,219.0,15.4,45.0,1011.3,2019-05-05
7.5,3.8,11.2,4.2,265.78512396694214,318.0,8.9,32.0,1014.9,2019-05-06
5.8,0.8,10.8,0.0,265.78512396694214,24.0,17.6,39.0,1023.6,2019-05-07
5.8,-2.1,13.6,0.0,265.78512396694214,63.0,12.9,50.0,1028.8,2019-05-08
5.8,2.7,8.9,19.4,265.78512396694214,112.0,23.9,67.0,1014.5,2019-05-09
5.7,2.3,9.0,0.0,265.78512396694214,285.0,17.1,41.0,1010.6,2019-05-10
6.1,-0.4,12.6,0.0,265.78512396694214,347.0,10.2,32.0,1020.5,2019-05-11
9.3,2.5,16.0,0.0,265.78512396694214,91.0,15.6,45.0,1016.3,2019-05-12
9.3,6.2,12.3,0.0,265.78512396694214,75.0,10.7,45.0360435875943,1012.7,2019-05-13
12.6,4.7,20.4,0.0,265.78512396694214,187.14823008849558,10.9,33.0,1012.0,2019-05-14
9.7,3.4,16.0,1.0,265.78512396694214,342.0,17.4,46.0,1010.4,2019-05-15
4.3,0.0,8.6,5.8,265.78512396694214,98.0,11.8,32.0,1011.6,2019-05-16
7.8,1.9,13.6,0.0,265.78512396694214,341.0,17.7,45.0,1009.6,2019-05-17
6.3,1.0,11.0,1.5,265.78512396694214,53.0,9.5,33.0,1018.0,2019-05-18
6.3,4.7,7.9,19.0,265.78512396694214,45.0,24.0,50.0,1011.7,2019-05-19
6.7,3.6,9.7,2.6,265.78512396694214,357.0,23.2,46.0,1007.9,2019-05-20
10.7,2.8,18.5,0.0,265.78512396694214,345.0,13.8,41.0,1020.0,2019-05-21
10.7,4.1,17.2,0.6,265.78512396694214,113.0,15.1,45.0,1022.1,2019-05-22
12.4,7.9,16.8,18.6,265.78512396694214,190.0,17.8,42.0,1010.7,2019-05-23
13.6,9.1,18.0,0.0,265.78512396694214,33.0,14.0,37.0,1019.3,2019-05-24
13.0,9.5,16.4,11.8,265.78512396694214,185.0,17.9,45.0,1011.4,2019-05-25
14.8,8.5,21.1,0.2,265.78512396694214,317.0,15.9,41.0,1013.7,2019-05-26
9.6,5.3,13.8,0.0,265.78512396694214,39.0,14.6,39.0,1019.4,2019-05-27
11.6,7.4,15.7,1.2,265.78512396694214,116.0,10.1,45.0360435875943,1010.5,2019-05-28
13.9,7.9,19.8,0.0,265.78512396694214,230.0,20.6,59.0,1005.5,2019-05-29
13.8,6.3,21.3,0.0,265.78512396694214,294.0,17.7,48.0,1004.0,2019-05-30
8.4,2.9,13.8,0.0,265.78512396694214,212.0,9.5,45.0360435875943,1010.7,2019-05-31
11.8,3.8,19.7,0.0,265.78512396694214,20.0,11.9,37.0,1009.0,2019-06-01
9.8,4.0,15.5,0.0,265.78512396694214,309.0,19.4,50.0,1006.4,2019-06-02
9.8,4.4,15.2,0.0,265.78512396694214,326.0,21.8,54.0,1013.9,2019-06-03
6.8,2.8,10.8,0.6,265.78512396694214,231.0,10.0,33.0,1014.2,2019-06-04
11.3,7.0,18.0,0.4,265.78512396694214,161.0,7.6,45.0360435875943,1009.3,2019-06-05
14.5,7.0,22.1,0.0,265.78512396694214,32.0,13.5,35.0,1012.5,2019-06-06
16.3,8.3,24.3,0.0,265.78512396694214,15.0,13.1,35.0,1016.7,2019-06-07
18.8,10.5,27.0,0.0,265.78512396694214,175.0,11.8,32.0,1022.2,2019-06-08
19.4,10.4,28.4,0.0,265.78512396694214,176.0,16.2,46.0,1021.4,2019-06-09
14.6,9.8,19.4,39.8,265.78512396694214,179.0,19.6,46.0,1010.6,2019-06-10
13.6,6.6,20.6,0.0,265.78512396694214,286.0,15.1,33.0,1016.5,2019-06-11
13.0,6.6,19.4,0.4,265.78512396694214,191.0,13.0,37.0,1015.5,2019-06-12
11.2,10.2,12.1,25.2,265.78512396694214,12.0,19.0,52.0,1005.8,2019-06-13
15.7,9.1,22.2,3.4,265.78512396694214,277.0,23.7,59.0,1006.6,2019-06-14
12.7,7.8,17.6,0.4,265.78512396694214,282.0,19.4,39.0,1006.8,2019-06-15
13.1,7.0,19.2,0.0,265.78512396694214,4.0,10.4,45.0360435875943,1013.9,2019-06-16
16.5,8.7,23.0,0.0,265.78512396694214,250.0,8.9,45.0360435875943,1016.2,2019-06-17
18.5,11.9,25.0,0.0,265.78512396694214,231.0,10.6,32.0,1013.5,2019-06-18
16.8,12.4,21.1,0.0,265.78512396694214,26.0,12.6,45.0360435875943,1009.8,2019-06-19
16.7,11.4,21.9,0.0,265.78512396694214,21.0,19.8,42.0,1007.7,2019-06-20
16.0,10.5,21.4,0.0,265.78512396694214,5.0,17.5,37.0,1014.3,2019-06-21
17.1,9.5,24.6,0.0,265.78512396694214,9.0,12.2,37.0,1020.2,2019-06-22
18.2,9.4,27.0,0.0,265.78512396694214,187.14823008849558,8.2,39.0,1016.4,2019-06-23
17.1,12.1,22.1,3.2,265.78512396694214,133.0,13.1,41.0,1008.4,2019-06-24
18.4,13.7,23.1,12.6,265.78512396694214,204.0,21.3,50.0,1004.0,2019-06-25
19.1,12.2,25.9,0.0,265.78512396694214,226.0,17.5,45.0,1011.4,2019-06-26
20.3,12.8,27.7,3.3,265.78512396694214,228.0,12.9,48.0,1018.6,2019-06-27
19.4,15.8,22.9,0.0,265.78512396694214,237.0,11.5,41.0,1019.7,2019-06-28
22.1,15.1,29.0,0.0,265.78512396694214,292.0,15.0,42.0,1015.4,2019-06-29
17.3,10.8,23.7,0.0,265.78512396694214,26.0,13.6,37.0,1016.9,2019-06-30
18.9,12.0,25.7,0.0,265.78512396694214,225.0,13.7,37.0,1013.9,2019-07-01
20.7,12.5,28.8,0.0,265.78512396694214,257.0,8.9,45.0360435875943,1010.4,2019-07-02
22.6,14.4,30.8,0.0,265.78512396694214,253.0,8.5,45.0360435875943,1012.3,2019-07-03
23.9,17.0,30.7,0.0,265.78512396694214,205.0,14.0,41.0,1016.5,2019-07-04
23.5,17.5,29.5,6.0,265.78512396694214,231.0,12.5,52.0,1014.9,2019-07-05
18.3,12.5,24.0,0.0,265.78512396694214,13.0,17.2,48.0,1017.5,2019-07-06
17.3,11.4,23.1,0.0,265.78512396694214,56.0,11.1,45.0360435875943,1020.1,2019-07-07
18.8,10.4,27.1,0.0,265.78512396694214,187.14823008849558,8.4,45.0360435875943,1017.8,2019-07-08
20.5,12.2,28.8,0.0,265.78512396694214,234.0,10.9,35.0,1017.6,2019-07-09
20.2,13.4,27.0,9.0,265.78512396694214,192.0,14.9,39.0,1014.1,2019-07-10
19.2,13.2,25.1,2.2,265.78512396694214,294.0,17.3,41.0,1007.7,2019-07-11
18.4,11.1,25.6,0.0,265.78512396694214,299.0,14.2,35.0,1011.3,2019-07-12
20.2,13.5,26.9,0.0,265.78512396694214,266.0,16.5,41.0,1010.3,2019-07-13
18.5,11.2,25.7,0.0,265.78512396694214,337.0,10.2,45.0360435875943,1018.2,2019-07-14
19.8,13.6,26.0,0.0,265.78512396694214,221.0,15.3,39.0,1017.1,2019-07-15
22.9,18.0,27.8,0.0,265.78512396694214,213.0,20.7,48.0,1010.0,2019-07-16
21.4,16.9,25.9,0.0,265.78512396694214,17.0,16.4,39.0,1014.6,2019-07-17
21.4,15.6,27.1,12.9,265.78512396694214,147.0,16.5,41.0,1011.8,2019-07-18
24.7,18.6,30.8,0.0,265.78512396694214,239.0,15.2,48.0,1006.2,2019-07-19
25.0,18.5,31.4,0.0,265.78512396694214,245.0,14.1,46.0,1006.6,2019-07-20
20.6,15.0,24.0,0.0,265.78512396694214,338.0,12.4,32.0,1011.5,2019-07-21
18.6,11.9,25.3,0.0,265.78512396694214,345.0,9.2,45.0360435875943,1014.1,2019-07-22
16.4,8.8,24.0,0.0,265.78512396694214,187.14823008849558,8.8,32.0,1014.8,2019-07-23
17.2,8.9,25.5,0.0,265.78512396694214,255.0,11.6,42.0,1017.4,2019-07-24
21.3,14.1,28.4,0.0,265.78512396694214,263.0,10.7,32.0,1019.3,2019-07-25
22.0,14.9,29.1,0.0,265.78512396694214,211.0,15.5,42.0,1021.4,2019-07-26
19.1,17.1,21.1,13.6,265.78512396694214,187.0,23.1,55.0,1016.7,2019-07-27
21.3,14.8,27.7,0.0,265.78512396694214,246.0,11.0,37.0,1014.2,2019-07-28
19.7,16.0,25.0,7.4,265.78512396694214,199.0,16.0,54.0,1009.5,2019-07-29
18.9,12.6,25.2,0.0,265.78512396694214,269.0,12.7,37.0,1012.0,2019-07-30
16.6,9.4,23.8,0.0,265.78512396694214,352.0,10.2,42.0,1020.1,2019-07-31
18.0,10.2,25.8,0.0,265.78512396694214,264.0,9.1,45.0360435875943,1021.9,2019-08-01
19.3,10.8,27.8,0.0,265.78512396694214,243.0,11.7,33.0,1019.7,2019-08-02
18.2,12.7,23.7,0.6,265.78512396694214,354.0,12.5,37.0,1017.4,2019-08-03
16.0,7.8,24.1,0.0,265.78512396694214,187.14823008849558,8.1,45.0360435875943,1018.3,2019-08-04
20.2,12.9,27.4,0.0,265.78512396694214,221.0,15.3,42.0,1012.5,2019-08-05
21.9,17.3,26.4,0.0,265.78512396694214,136.0,7.9,45.0360435875943,1006.8,2019-08-06
21.7,15.2,28.2,0.0,265.78512396694214,187.0,10.4,33.0,1007.1,2019-08-07
18.2,12.6,23.7,27.1,265.78512396694214,275.0,11.3,59.0,1003.0,2019-08-08
16.6,10.8,22.3,0.8,265.78512396694214,285.0,14.9,52.0,1006.4,2019-08-09
15.4,8.8,21.9,0.0,265.78512396694214,293.0,12.7,39.0,1012.3,2019-08-10
19.0,11.0,26.9,0.0,265.78512396694214,247.0,15.2,41.0,1013.8,2019-08-11
20.8,15.0,27.0,0.0,265.78512396694214,316.0,9.0,45.0360435875943,1011.0,2019-08-12
16.2,11.1,21.2,0.0,265.78512396694214,17.0,13.5,32.0,1012.5,2019-08-13
15.5,9.3,21.6,0.0,265.78512396694214,7.0,9.2,45.0360435875943,1016.9,2019-08-14
17.9,12.4,23.4,0.0,265.78512396694214,175.0,10.3,45.0360435875943,1017.5,2019-08-15
17.2,9.4,24.9,0.0,265.78512396694214,187.14823008849558,9.0,33.0,1015.4,2019-08-16
17.9,13.4,22.3,25.2,265.78512396694214,141.0,9.2,45.0360435875943,1012.4,2019-08-17
21.6,15.9,27.3,0.0,265.78512396694214,171.0,16.3,45.0,1011.0,2019-08-18
19.1,13.2,25.0,0.0,265.78512396694214,250.0,17.1,41.0,1012.2,2019-08-19
19.6,11.7,27.5,0.0,265.78512396694214,223.0,13.7,41.0,1015.6,2019-08-20
17.5,9.4,25.6,4.8,265.78512396694214,265.0,11.7,45.0,1010.3,2019-08-21
13.4,8.3,18.5,0.0,265.78512396694214,339.0,11.5,33.0,1015.0,2019-08-22
12.5,7.5,17.4,0.0,265.78512396694214,348.0,12.1,41.0,1022.7,2019-08-23
14.6,7.4,21.8,0.0,265.78512396694214,38.0,9.4,45.0360435875943,1027.7,2019-08-24
18.4,10.2,26.6,0.0,265.78512396694214,114.0,9.3,32.0,1025.6,2019-08-25
19.0,12.6,25.3,0.0,265.78512396694214,156.0,16.8,41.0,1020.1,2019-08-26
18.4,13.4,23.4,8.2,265.78512396694214,167.0,21.5,48.0,1007.9,2019-08-27
17.4,12.8,21.9,0.6,265.78512396694214,205.0,20.1,59.0,1006.8,2019-08-28
16.3,11.3,21.3,11.8,265.78512396694214,224.0,19.8,46.0,1008.6,2019-08-29
13.0,8.9,17.0,0.0,265.78512396694214,268.0,13.5,45.0,1012.3,2019-08-30
13.2,5.7,20.6,0.0,265.78512396694214,276.0,8.9,33.0,1025.7,2019-08-31
14.5,8.0,21.0,0.0,265.78512396694214,207.0,12.3,35.0,1023.1,2019-09-01
14.6,11.7,19.0,0.6,265.78512396694214,323.0,10.7,33.0,1016.4,2019-09-02
13.4,8.7,18.1,14.6,265.78512396694214,121.0,19.4,50.0,1012.3,2019-09-03
12.5,7.2,17.8,0.0,265.78512396694214,307.0,17.5,42.0,1011.1,2019-09-04
12.0,4.9,19.1,0.0,265.78512396694214,260.0,8.6,45.0360435875943,1020.0,2019-09-05
14.0,11.2,16.8,2.8,265.78512396694214,98.0,7.9,45.0360435875943,1015.9,2019-09-06
12.7,7.9,17.5,6.2,265.78512396694214,307.0,11.6,50.0,1012.8,2019-09-07
9.2,4.9,13.4,0.0,265.78512396694214,357.0,14.1,42.0,1022.0,2019-09-08
8.8,0.9,16.6,0.0,265.78512396694214,187.14823008849558,7.9,45.0360435875943,1027.3,2019-09-09
13.4,8.5,18.2,8.4,265.78512396694214,168.0,19.0,45.0,1019.6,2019-09-10
13.4,9.9,16.9,0.0,265.78512396694214,11.0,17.9,37.0,1020.9,2019-09-11
12.2,7.2,17.1,0.0,265.78512396694214,43.0,20.9,42.0,1028.0,2019-09-12
12.2,6.8,17.6,10.2,265.78512396694214,128.0,22.4,54.0,1021.1,2019-09-13
11.3,7.0,15.6,0.2,265.78512396694214,247.0,21.0,52.0,1014.3,2019-09-14
12.3,6.3,18.2,0.0,265.78512396694214,248.0,8.7,45.0360435875943,1020.7,2019-09-15
15.1,9.5,20.6,0.0,265.78512396694214,191.0,7.4,45.0360435875943,1021.2,2019-09-16
14.9,6.6,23.1,0.0,265.78512396694214,244.0,9.3,45.0360435875943,1023.3,2019-09-17
17.6,12.7,22.4,0.0,265.78512396694214,203.0,14.3,48.0,1015.8355848434926,2019-09-18
18.1,13.2,22.9,0.0,265.78512396694214,197.0,22.0,52.0,1021.7,2019-09-19
18.7,13.1,24.2,0.0,265.78512396694214,186.0,9.8,42.0,1021.7,2019-09-20
18.9,11.5,26.2,0.0,265.78512396694214,184.0,14.8,39.0,1015.8355848434926,2019-09-21
18.1,16.0,20.1,29.2,265.78512396694214,210.0,21.1,42.0,1009.5,2019-09-22
14.9,11.3,18.4,13.4,265.78512396694214,311.0,11.3,50.0,1007.2,2019-09-23
13.2,9.0,17.4,0.0,265.78512396694214,256.0,8.3,45.0360435875943,1011.9,2019-09-24
13.9,10.1,17.6,6.0,265.78512396694214,187.0,19.1,65.0,1003.5,2019-09-25
10.7,6.2,15.1,1.0,265.78512396694214,257.0,12.9,45.0,1006.4,2019-09-26
12.1,6.1,18.1,10.2,265.78512396694214,190.0,17.9,63.0,1011.3,2019-09-27
8.7,2.9,14.4,0.0,265.78512396694214,351.0,12.7,35.0,1017.3,2019-09-28
8.1,2.4,13.8,0.0,265.78512396694214,75.0,8.7,45.0360435875943,1030.8,2019-09-29
11.1,7.4,14.7,14.4,265.78512396694214,114.0,14.4,35.0,1022.9,2019-09-30
14.5,7.4,21.6,0.0,265.78512396694214,243.0,13.5,45.0,1010.8,2019-10-01
6.0,3.8,8.2,0.0,265.78512396694214,30.0,23.3,48.0,1019.9,2019-10-02
4.6,3.3,5.9,3.4,265.78512396694214,64.0,16.9,37.0,1020.6,2019-10-03
5.0,1.5,8.5,0.0,265.78512396694214,15.0,15.6,42.0,1028.7,2019-10-04
6.2,0.0,12.0,0.0,265.78512396694214,137.0,14.0,41.0,1027.0,2019-10-05
11.7,7.3,16.1,1.0,265.78512396694214,193.0,26.3,61.0,1011.2,2019-10-06
9.2,3.1,15.3,0.0,265.78512396694214,246.0,17.6,71.0,1015.1,2019-10-07
8.5,0.9,16.1,0.0,265.78512396694214,221.0,11.5,45.0360435875943,1025.7,2019-10-08
11.2,4.6,17.8,0.0,265.78512396694214,144.0,16.2,45.0360435875943,1027.4,2019-10-09
11.1,4.4,17.7,0.0,265.78512396694214,118.0,14.5,32.0,1027.3,2019-10-10
13.5,5.3,21.6,0.0,265.78512396694214,134.0,21.1,52.0,1020.1,2019-10-11
8.4,3.0,13.7,10.4,265.78512396694214,183.0,20.5,48.0,1010.9,2019-10-12
5.0,3.0,8.0,13.2,265.78512396694214,182.0,22.6,63.0,1008.2,2019-10-13
4.2,0.1,8.3,0.6,265.78512396694214,232.0,14.7,46.0,1010.5,2019-10-14
4.5,-0.8,9.7,6.8,265.78512396694214,207.0,11.3,37.0,1015.8,2019-10-15
